epoch,layer,batch_loss,ortho_reg_mean,ortho_reg_var,intra_head_non_ortho_mean,intra_head_non_ortho_var,head_output_disagreement_mean,head_output_disagreement_var,attended_pos_disagreement_mean,attended_pos_disagreement_var,dropout,num_heads
217,0,5.247153282165527,44310594.125,215496938612331.6,101401219.9,111441052971772.78,0.0186003843079864,0.0356108964032198,0.0020748621827806,9.580863301286621e-09,0.0,16
217,1,5.247153282165527,3306920.801302084,2822579820409.013,588902.3076822917,17220339590.40885,0.012723854680856,0.075977774313269,6.95826233823027e-05,1.2553204044990958e-10,0.0,16
217,2,5.247153282165527,2501782.1143229166,1285400936597.8867,1013341.1890625,46955958043.57887,-0.0039293521976408,0.1206914823786057,6.568130675077555e-05,5.800786625170438e-12,0.0,16
217,3,5.247153282165527,2119857.3841145835,862506010209.1156,2283739.39765625,394498938613.347,0.0217716695566195,0.1343298979823324,6.399835638148943e-05,3.4398803322156107e-16,0.0,16
217,4,5.247153282165527,2867983.5963541665,624109366396.3019,3034929.7354166666,432130168829.2545,0.0359101980070893,0.1140554980165833,6.398732375600957e-05,3.8005454308723595e-19,0.0,16
217,5,5.247153282165527,5379844.779166667,3258518786774.5293,3379389.6296875,400875646451.5205,0.0066533665347378,0.1129652035620718,6.398703771992587e-05,1.9852334701272664e-23,0.0,16
218,0,5.2143168449401855,45016282.75,238247646263397.8,94262768.33333331,96839359607805.23,0.0186325577378738,0.0336148447337222,0.0021065798719064,8.763834329017314e-09,0.0,16
218,1,5.2143168449401855,3307345.2158854166,2823287195045.141,607054.8852864583,18731891251.80872,0.0121393986764208,0.0785337510388465,7.156512310757535e-05,2.0541493609076518e-10,0.0,16
218,2,5.2143168449401855,2518653.794270833,1304121216673.7786,1085827.6653645833,52537418039.31033,-0.0039382591436151,0.1206307153871792,6.789708368160063e-05,3.2702464540934013e-11,0.0,16
218,3,5.2143168449401855,2112005.845572917,857019495454.1995,2286649.0403645835,396184298007.6868,0.021826000395716,0.1343137814855829,6.401006703526946e-05,1.466109316421909e-15,0.0,16
218,4,5.2143168449401855,2868214.677604167,624237613710.0793,3035131.6828125,432251602296.7262,0.0359112214297056,0.1140546290791301,6.39876170680509e-05,1.576572333120956e-18,0.0,16
218,5,5.2143168449401855,5381742.201041667,3261095321560.085,3378965.3541666665,400656166194.6682,0.0065365573643551,0.1128994998286843,6.398703453669441e-05,5.604148650046762e-23,0.0,16
219,0,5.009056568145752,43109535.375,173766464065705.44,122735784.23333332,162502911750034.34,0.0191560084378579,0.0360529486068751,0.0019863854176946,8.04011887061706e-09,0.0,16
219,1,5.009056568145752,3233315.4770833333,2707809394271.5537,632579.666015625,18899630467.005604,0.0110116979281883,0.0734490880878774,6.977081011427799e-05,1.3140194697768096e-10,0.0,16
219,2,5.009056568145752,2489525.802083333,1287422129233.2395,1076737.31875,52977088690.46468,-0.0037857963431936,0.1203423486412975,6.694102421533898e-05,1.963006001194896e-11,0.0,16
219,3,5.009056568145752,2112917.027604167,857696863430.8607,2285787.5830729166,395678109265.1936,0.0218092216042956,0.1343166449775395,6.400472648238065e-05,8.6243418916502e-16,0.0,16
219,4,5.009056568145752,2868103.0026041665,624179938512.5338,3035064.940625,432211282987.3078,0.0359110396743441,0.1140542568329358,6.398740924851154e-05,5.774380352158644e-19,0.0,16
219,5,5.009056568145752,5382437.059375,3262166498307.486,3378634.958333333,400584080153.9617,0.0064694384636823,0.1128729437913551,6.398703635568381e-05,2.4608623223452573e-23,0.0,16
220,0,5.240482330322266,43794498.708333336,221954245220551.47,101887464.46666668,113808420194903.8,0.018941775682227,0.0334327633640387,0.0020774970107595,8.559168476682473e-09,0.0,16
220,1,5.240482330322266,3286896.2994791665,2786927852112.0137,602103.88359375,18004740851.060722,0.012291533940394,0.0764903947551049,7.035060070847976e-05,1.5411561725296543e-10,0.0,16
220,2,5.240482330322266,2505251.1278645834,1291470850189.267,1048339.0252604168,49553422324.14661,-0.0039713436029463,0.1206599019906605,6.702399559799233e-05,1.9940101170182703e-11,0.0,16
220,3,5.240482330322266,2115577.065625,859597895209.9956,2285254.0328125,395383083276.2189,0.021800112487593,0.1343216086881203,6.400848724297248e-05,1.2408044163356277e-15,0.0,16
220,4,5.240482330322266,2868106.1708333334,624178966025.8159,3035048.489583333,432200744041.3655,0.0359107641503214,0.1140542322771968,6.398744062607875e-05,6.204838939076647e-19,0.0,16
220,5,5.240482330322266,5382545.125,3262498899647.6587,3378241.5260416665,400585491985.0116,0.0063961639806317,0.1128708297390194,6.398703590093646e-05,2.3161057151484772e-23,0.0,16
221,0,5.123773097991943,24980170.85,71438406629485.77,56602324.6,34847152070096.44,0.0186890753150995,0.0341652458186611,0.0020679152221418,9.568407667482441e-09,0.0,16
221,1,5.123773097991943,1737527.726953125,780759127030.0958,326762.4009114584,5230177573.5046,0.0117361705983057,0.0761617285952328,7.159650931498618e-05,2.1151728417663069e-10,0.0,16
221,2,5.123773097991943,1330767.6977864583,365777213743.5754,571497.5174479167,14708092767.112602,-0.0038966645040394,0.1206830306235281,6.787835991417523e-05,3.0251025735410187e-11,0.0,16
221,3,5.123773097991943,1121935.775,241848248902.80508,1214731.9473958334,111800542013.39755,0.0218246022268431,0.1343161508579803,6.401686323442846e-05,2.3458965965786388e-15,0.0,16
221,4,5.123773097991943,1523729.1958333333,176173452858.99017,1612425.090625,121998306867.90244,0.0359097937665258,0.1140556591205019,6.398749656000291e-05,7.219497969513287e-19,0.0,16
221,5,5.123773097991943,2858203.271875,919975618825.8264,1794619.011979167,113112766045.43964,0.0064067152600424,0.1129359546059085,6.398703317245236e-05,1.2407709188295417e-23,0.0,16
0,0,8.686773300170898,386922816.0,0.0,5759438.0,0.0,0.046057753264904,0.0,0.0036960863508284,9.461748208387279e-10,0.1,2
0,1,8.686773300170898,3265359.125,0.015625,77682.9453125,0.0,0.1292276233434677,0.0,7.75724183768034e-05,2.499965313011028e-13,0.1,2
0,2,8.686773300170898,3105332.0,0.0,67233.71875,0.0,-0.0336254499852657,0.0,7.671785715501755e-05,2.5058622711571218e-17,0.1,2
0,3,8.686773300170898,3070826.0,0.0,63539.078125,0.0,0.0236181728541851,0.0,7.757356434012763e-05,4.9744096837281475e-15,0.1,2
0,4,8.686773300170898,3356405.625,0.015625,77718.94921875,1.52587890625e-05,0.030875526368618,0.0,7.677921894355677e-05,4.7615432512103684e-14,0.1,2
0,5,8.686773300170898,3233607.0,0.0,60811.6015625,0.0,-0.0028577735647559,0.0,7.746686605969444e-05,1.1090661682016205e-14,0.1,2
1,0,7.502532005310059,623063776.0,1024.0,35133604.0,0.0,0.0799845308065414,0.0,0.0036531201330944,2.1740271563509218e-10,0.1,2
1,1,7.502532005310059,6759060.0,0.0,262150.1875,0.0,0.1276356428861618,0.0,7.531527080573142e-05,1.4059440143166185e-13,0.1,2
1,2,7.502532005310059,12875040.0,0.0,409607.765625,0.000244140625,0.0601778104901313,0.0,7.519484643125907e-05,1.0232867869381306e-14,0.1,2
1,3,7.502532005310059,16187375.5,0.25,418420.5,0.0,-0.0065551660954952,0.0,7.546521737822331e-05,6.083218690212353e-13,0.1,2
1,4,7.502532005310059,17396987.0,1.0,305690.640625,0.000244140625,-0.0824336558580398,0.0,7.464773443643935e-05,3.8053337941499713e-13,0.1,2
1,5,7.502532005310059,13059394.0,0.0,386870.21875,0.0,0.0217013265937566,0.0,7.434348299284466e-05,1.462592565637849e-12,0.1,2
2,0,6.556670665740967,830663680.0,0.0,64601172.0,0.0,0.0675250142812728,0.0,0.0037931572878733,2.6091205056395263e-11,0.1,2
2,1,6.556670665740967,9360644.5,0.25,282827.90625,0.0,-0.015000008046627,0.0,7.695424937992357e-05,9.482054012258675e-14,0.1,2
2,2,6.556670665740967,13176818.0,0.0,533435.5,0.0,0.0386942960321903,0.0,7.532740346505307e-05,1.2578062296036673e-13,0.1,2
2,3,6.556670665740967,18210292.0,0.0,906824.5,0.0,-0.0017598265549167,0.0,7.48732672946062e-05,1.5380909723912881e-13,0.1,2
2,4,6.556670665740967,21201168.0,0.0,1015399.4375,0.0,-0.0376267991960048,0.0,7.587928121211007e-05,2.0186184796499066e-13,0.1,2
2,5,6.556670665740967,18328116.0,0.0,1197881.875,0.0,0.1541734635829925,0.0,7.487802577088587e-05,4.7647191483065386e-14,0.1,2
3,0,5.804335594177246,1192999680.0,0.0,109153264.0,0.0,0.0694548636674881,0.0,0.0037520644254982,4.34789804474537e-10,0.1,2
3,1,5.804335594177246,16381875.0,0.0,372235.125,0.0,0.1010890826582908,0.0,8.141329817590304e-05,2.4195170492399697e-12,0.1,2
3,2,5.804335594177246,16190632.5,0.25,572958.6875,0.0,0.0323768183588981,0.0,7.696959801251069e-05,2.852228231620668e-13,0.1,2
3,3,5.804335594177246,23208840.0,0.0,1302434.5,0.0,0.0045366077683866,0.0,7.786280548316427e-05,2.4213227027387893e-13,0.1,2
3,4,5.804335594177246,30145419.0,1.0,1916790.875,0.0,-0.0213336180895566,0.0,7.667383033549413e-05,2.342111368128924e-12,0.1,2
3,5,5.804335594177246,31949595.0,1.0,2139564.5,0.0,0.1357628107070922,0.0,7.6693257142324e-05,1.4472604499866933e-12,0.1,2
4,0,5.62975025177002,1399572352.0,0.0,132194200.0,0.0,0.0611007176339626,0.0,0.0038323407061398,4.0483555575768557e-10,0.1,2
4,1,5.62975025177002,27356439.0,1.0,520427.875,0.0,0.2072812765836715,0.0,8.904999413061887e-05,6.876031143292003e-12,0.1,2
4,2,5.62975025177002,21256688.0,0.0,652561.8125,0.0,0.0703417658805847,0.0,8.20311724964995e-05,4.58786045908427e-12,0.1,2
4,3,5.62975025177002,29556371.0,1.0,1691225.25,0.0,0.0064856973476707,0.0,7.773481047479436e-05,2.965712968975135e-13,0.1,2
4,4,5.62975025177002,39948248.0,0.0,2949756.0,0.0,-0.0142021896317601,0.0,7.871661000535823e-05,9.280668323732633e-13,0.1,2
4,5,5.62975025177002,51013208.0,0.0,3211530.0,0.0,0.1269702762365341,0.0,7.955188630148768e-05,3.732925435572681e-13,0.1,2
5,0,5.123574733734131,2532948096.0,16384.0,272372608.0,0.0,0.0612128563225269,0.0,0.0037136317696422,2.596671647289109e-09,0.1,2
5,1,5.123574733734131,39450416.0,0.0,647505.59375,0.0009765625,0.2378652393817901,0.0,9.57359698077198e-05,6.729170248187127e-12,0.1,2
5,2,5.123574733734131,25991247.0,1.0,864891.375,0.0,0.0627524852752685,0.0,8.942998829297721e-05,2.4160840154217968e-11,0.1,2
5,3,5.123574733734131,37765896.0,0.0,2408381.75,0.0,0.0108155896887183,0.0,7.963501775520854e-05,4.14012971601143e-13,0.1,2
5,4,5.123574733734131,50509820.0,0.0,4028561.75,0.0,-0.009843286126852,0.0,8.078351675067097e-05,2.8426922852549304e-12,0.1,2
5,5,5.123574733734131,71188740.0,16.0,4338567.75,0.0625,0.126525267958641,0.0,8.282877752208151e-05,4.697191060568266e-12,0.1,2
6,0,5.560976982116699,2355768320.0,0.0,244900448.0,0.0,0.0512759052217006,0.0,0.0037862100871279,8.007975740040394e-11,0.1,2
6,1,5.560976982116699,54517592.0,0.0,865228.0625,0.0,0.2879246771335602,0.0,0.0001116804851335,9.487566397806138e-12,0.1,2
6,2,5.560976982116699,32057160.0,0.0,960494.875,0.0,0.0612492151558399,0.0,9.00287450349424e-05,2.1302303626895227e-11,0.1,2
6,3,5.560976982116699,46165512.0,0.0,3044884.0,0.0,0.0120889544486999,0.0,8.06582611403428e-05,1.0458870098109531e-13,0.1,2
6,4,5.560976982116699,61505488.0,0.0,5123394.25,0.0625,-0.0079809166491031,0.0,8.11914142104797e-05,3.6269127604518418e-12,0.1,2
6,5,5.560976982116699,90143412.0,16.0,5436226.0,0.0,0.1174577325582504,0.0,8.594022074248642e-05,5.004398859497061e-12,0.1,2
7,0,5.374589443206787,3395518336.0,16384.0,377866816.0,0.0,0.0458871498703956,0.0,0.0037701447727158,1.1714775646125362e-10,0.1,2
7,1,5.374589443206787,67933352.0,0.0,1001756.78125,0.0009765625,0.2938782274723053,0.0,0.0001268225314561,2.8272739377666276e-11,0.1,2
7,2,5.374589443206787,37931184.0,0.0,1126255.1875,0.00390625,0.0542283616960048,0.0,8.995040479931049e-05,3.659473813678869e-11,0.1,2
7,3,5.374589443206787,54733142.0,4.0,3807070.0,0.0,0.0151652563363313,0.0,8.207030987250619e-05,1.2776151129838186e-12,0.1,2
7,4,5.374589443206787,72521504.0,0.0,6216127.75,0.0625,-0.0062857111915946,0.0,8.357654951396398e-05,7.110204034748853e-12,0.1,2
7,5,5.374589443206787,108098800.0,0.0,6527779.5,0.0,0.1203203573822975,0.0,8.954883742262609e-05,9.67134670746883e-12,0.1,2
8,0,5.403339862823486,3307955456.0,0.0,353936576.0,0.0,0.049005102366209,0.0,0.0038134859642013,9.731570081158514e-10,0.1,2
8,1,5.403339862823486,83701620.0,16.0,1221534.875,0.0,0.307335764169693,0.0,0.000139179326652,3.735851108553615e-11,0.1,2
8,2,5.403339862823486,43692730.0,4.0,1270167.5,0.0,0.0581845119595527,0.0,8.783580415183678e-05,1.6978207986788554e-11,0.1,2
8,3,5.403339862823486,62882202.0,4.0,4425433.5,0.0,0.0161400604993104,0.0,8.513345892424695e-05,2.984022665157367e-12,0.1,2
8,4,5.403339862823486,83340880.0,0.0,7276374.0,0.0,-0.0051736077293753,0.0,8.524242366547696e-05,1.7582955547555398e-11,0.1,2
8,5,5.403339862823486,125196004.0,16.0,7567258.5,0.0,0.1232409924268722,0.0,9.35041534830816e-05,1.5700895765123676e-11,0.1,2
9,0,5.319058418273926,3824918528.0,0.0,420249984.0,0.0,0.0392486006021499,0.0,0.0037786447210237,1.4850443250601867e-10,0.1,2
9,1,5.319058418273926,97539504.0,0.0,1395421.75,0.0,0.3112930655479431,0.0,0.0001490994400228,4.475964381819975e-11,0.1,2
9,2,5.319058418273926,49593046.0,4.0,1427057.8125,0.00390625,0.0583087317645549,0.0,9.038620919454844e-05,4.8034586874790316e-11,0.1,2
9,3,5.319058418273926,71304176.0,0.0,5030572.0,0.0,0.0172254722565412,0.0,8.651023017591797e-05,1.1823715496585649e-11,0.1,2
9,4,5.319058418273926,93812880.0,0.0,8315177.75,0.0625,-0.0044153882190585,0.0,8.670791066833772e-05,2.593827176425089e-11,0.1,2
9,5,5.319058418273926,141567336.0,64.0,8562484.0,0.0,0.1266516000032425,0.0,9.645698082749732e-05,1.4546725398537589e-11,0.1,2
10,0,5.314295291900635,3926555136.0,0.0,419694784.0,0.0,0.0387868471443653,0.0,0.00384117430076,1.6312801456863646e-10,0.1,2
10,1,5.314295291900635,112261152.0,0.0,1604575.125,0.0,0.3148085176944732,0.0,0.0001631452978472,2.5057530050980664e-11,0.1,2
10,2,5.314295291900635,55551768.0,0.0,1586613.75,0.0,0.0572059862315654,0.0,8.945584704633802e-05,6.112183638246601e-11,0.1,2
10,3,5.314295291900635,79646936.0,0.0,5639782.5,0.0,0.0179970636963844,0.0,8.765059828874655e-05,6.6195829021229716e-12,0.1,2
10,4,5.314295291900635,103704968.0,64.0,9292864.0,0.0,-0.0039600944146513,0.0,8.93355427251663e-05,2.453331634315696e-11,0.1,2
10,5,5.314295291900635,157572928.0,0.0,9519861.0,0.0,0.1281271874904632,0.0,0.0001046592333295,1.6042443224149427e-11,0.1,2
11,0,5.699306488037109,3238571648.0,16384.0,344467392.0,0.0,0.0472102463245391,0.0,0.0039392621256411,1.3605054799761818e-11,0.1,2
11,1,5.699306488037109,128244876.0,16.0,1878969.5625,0.00390625,0.3198885321617126,0.0,0.0001906808902276,2.7236146049139736e-11,0.1,2
11,2,5.699306488037109,61342834.0,4.0,1734538.125,0.0,0.059163749217987,0.0,9.113781197811476e-05,7.63474211569392e-11,0.1,2
11,3,5.699306488037109,87199600.0,0.0,6170434.5,0.0,0.018429460003972,0.0,9.00960440048948e-05,8.852188489370982e-12,0.1,2
11,4,5.699306488037109,113174488.0,0.0,10242522.0,0.0,-0.0037651564925909,0.0,8.974587035481818e-05,2.8518590909895723e-11,0.1,2
11,5,5.699306488037109,172112224.0,0.0,10402397.0,0.0,0.1272602528333664,0.0,0.0001093409118766,2.113994586988532e-12,0.1,2
12,0,5.301548480987549,4752500736.0,0.0,526421024.0,0.0,0.0330307558178901,0.0,0.0038311411626636,7.615145755732883e-10,0.1,2
12,1,5.301548480987549,138505280.0,0.0,1923810.5,0.0,0.316619724035263,0.0,0.0001951165031641,6.520450289954756e-11,0.1,2
12,2,5.301548480987549,66574478.0,4.0,1890220.75,0.0,0.0565112568438053,0.0,9.3688111519441e-05,7.369492743070032e-11,0.1,2
12,3,5.301548480987549,94756484.0,16.0,6735804.0,0.0,0.0189043022692203,0.0,9.153677092399448e-05,1.227617569184756e-11,0.1,2
12,4,5.301548480987549,121899064.0,0.0,11125403.0,0.0,-0.0034941385965794,0.0,9.249789218301883e-05,3.761595575860899e-11,0.1,2
12,5,5.301548480987549,186140368.0,0.0,11266116.0,0.0,0.1262382119894027,0.0,0.0001165711255453,1.4885771261214805e-12,0.1,2
13,0,5.419832229614258,4470650880.0,0.0,486808032.0,0.0,0.0421419851481914,0.0,0.0039038758259266,4.239636650104663e-10,0.1,2
13,1,5.419832229614258,151949856.0,0.0,2140975.0,0.0,0.3188473880290985,0.0,0.0002201616953243,5.326390295520891e-12,0.1,2
13,2,5.419832229614258,71621880.0,0.0,2029642.3125,0.00390625,0.0565120577812194,0.0,9.675812907516956e-05,1.7533618492329448e-10,0.1,2
13,3,5.419832229614258,101339340.0,16.0,7221418.5,0.0,0.0192165188491344,0.0,9.263173706131056e-05,1.4884529903381552e-11,0.1,2
13,4,5.419832229614258,130325188.0,16.0,11992372.0,0.0,-0.0033384484704583,0.0,9.443826638744211e-05,4.2990650148396485e-11,0.1,2
13,5,5.419832229614258,203613888.0,0.0,12039972.0,0.0,0.1160552576184272,0.0,0.0001242162725247,1.4132842089906215e-11,0.1,2
14,0,5.591410160064697,4101076480.0,0.0,428828672.0,0.0,0.0413929522037506,0.0,0.0039166753413155,2.3975809462919518e-09,0.1,2
14,1,5.591410160064697,164833608.0,64.0,2337961.875,0.015625,0.3203075528144836,0.0,0.0002296513339388,9.492594639750327e-11,0.1,2
14,2,5.591410160064697,76452072.0,64.0,2164311.25,0.0,0.05726895108819,0.0,9.88127685559448e-05,1.9161597186760326e-10,0.1,2
14,3,5.591410160064697,107705248.0,0.0,7654704.5,0.0,0.0195221714675426,0.0,9.567120287101716e-05,5.392554117226261e-12,0.1,2
14,4,5.591410160064697,138031072.0,0.0,12728488.5,0.25,-0.0031128188129514,0.0,9.497746941633524e-05,5.498526357556472e-11,0.1,2
14,5,5.591410160064697,221448968.0,64.0,12731572.5,0.25,0.1060060188174247,0.0,0.0001387367228744,5.894131892763633e-12,0.1,2
15,0,5.426002025604248,4696753152.0,0.0,500657376.0,0.0,0.0373851023614406,0.0,0.0038966864813119,9.923604581845748e-10,0.1,2
15,1,5.426002025604248,174962912.0,0.0,2453323.0,0.0,0.3196617066860199,0.0,0.0002481808987795,3.3294767269037917e-11,0.1,2
15,2,5.426002025604248,80977024.0,0.0,2295233.75,0.0,0.0563900992274284,0.0,0.0001003598408715,2.1393910970885368e-10,0.1,2
15,3,5.426002025604248,113872568.0,0.0,8097616.5,0.0,0.0196692980825901,0.0,9.764229253050873e-05,2.8641740562323077e-11,0.1,2
15,4,5.426002025604248,145358496.0,0.0,13513066.5,0.25,-0.0031851751264184,0.0,9.833524018176833e-05,8.198983313389112e-11,0.1,2
15,5,5.426002025604248,234096872.0,64.0,13444185.0,0.0,0.1064522117376327,0.0,0.0001579109448357,3.3175427572342567e-12,0.1,2
16,0,5.601761341094971,4313367808.0,65536.0,454329648.0,256.0,0.0456827990710735,0.0,0.0038912666495889,2.898844902456902e-09,0.1,2
16,1,5.601761341094971,186777952.0,0.0,2629449.75,0.0,0.3206858336925506,0.0,0.0002406962812528,2.7105732324424797e-12,0.1,2
16,2,5.601761341094971,85028864.0,0.0,2404247.0,0.0,0.0578604526817798,0.0,0.0001037223773892,2.74088532653593e-10,0.1,2
16,3,5.601761341094971,119218780.0,16.0,8462352.0,0.0,0.019324816763401,0.0,9.869059067568742e-05,3.4033403536884896e-11,0.1,2
16,4,5.601761341094971,152271224.0,64.0,14192260.0,0.0,-0.0031289849430322,0.0,9.884598330245352e-05,1.0181668371582731e-10,0.1,2
16,5,5.601761341094971,243222248.0,64.0,14171379.0,0.0,0.1114422902464866,0.0,0.0001697965126368,2.4474572542285334e-11,0.1,2
17,0,5.230800151824951,6255989760.0,0.0,706600576.0,0.0,0.0271179135888814,0.0,0.0038612352218478,1.6840817491079775e-09,0.1,2
17,1,5.230800151824951,192254432.0,0.0,2639525.25,0.0,0.3179447054862976,0.0,0.0002649377274792,8.554765104857101e-15,0.1,2
17,2,5.230800151824951,88885344.0,0.0,2529496.5,0.0,0.0551690645515918,0.0,0.0001053594423865,3.290104724737329e-10,0.1,2
17,3,5.230800151824951,124722480.0,0.0,8903338.0,0.0,0.0199383608996868,0.0,0.0001004565383482,2.9033477913651188e-11,0.1,2
17,4,5.230800151824951,158761440.0,0.0,14832678.0,0.0,-0.0031805543694645,0.0,0.00010086477414,8.520679663805693e-11,0.1,2
17,5,5.230800151824951,252890184.0,64.0,14882882.5,0.25,0.1173410192131996,0.0,0.0001933090534294,1.2687599591739244e-10,0.1,2
18,0,5.420621395111084,5433211136.0,65536.0,598987584.0,0.0,0.0314050689339637,0.0,0.0038774883141741,2.5882310089099005e-11,0.1,2
18,1,5.420621395111084,203380256.0,0.0,2810976.625,0.015625,0.3196156919002533,0.0,0.0002742317592492,1.0955862250140434e-11,0.1,2
18,2,5.420621395111084,92536464.0,0.0,2616483.0,0.0,0.0562666542828083,0.0,0.0001084127798094,3.7751193179927126e-10,0.1,2
18,3,5.420621395111084,129613240.0,0.0,9218708.0,0.0,0.0198659691959619,0.0,0.0001033870867104,3.2103876705080126e-11,0.1,2
18,4,5.420621395111084,164714528.0,0.0,15421509.0,0.0,-0.0031531963031738,0.0,0.0001015298003039,9.6230013972659e-11,0.1,2
18,5,5.420621395111084,265953200.0,0.0,15445128.0,0.0,0.116630733013153,0.0,0.0002120467543136,4.2319097345566286e-12,0.1,2
19,0,5.513804912567139,5344179456.0,65536.0,580743424.0,0.0,0.0360193811357021,0.0,0.0038760115858167,5.305943666746893e-10,0.1,2
19,1,5.513804912567139,212043936.0,0.0,2947155.25,0.0,0.3193627297878265,0.0,0.0002838182990672,2.0086798528893085e-11,0.1,2
19,2,5.513804912567139,95917296.0,0.0,2711036.0,0.0,0.0572093352675437,0.0,0.0001128853436966,5.297756263441872e-10,0.1,2
19,3,5.513804912567139,133922360.0,64.0,9465413.0,0.0,0.0195193402469158,0.0,0.0001040438291965,2.285255993419241e-11,0.1,2
19,4,5.513804912567139,170285216.0,0.0,15997876.0,0.0,-0.003310325788334,0.0,0.0001020793097268,6.615710932164144e-11,0.1,2
19,5,5.513804912567139,278136512.0,0.0,15989213.0,0.0,0.1130901277065277,0.0,0.0002326192043256,2.5491633177789297e-10,0.1,2
20,0,5.651910781860352,4571657216.0,0.0,465953088.0,0.0,0.0454628393054008,0.0,0.003929121652618,4.1853508988632174e-10,0.1,2
20,1,5.651910781860352,221866112.0,0.0,3143519.0,0.0,0.3206843733787536,0.0,0.0002877985825762,7.432901552077383e-13,0.1,2
20,2,5.651910781860352,98950112.0,0.0,2802334.125,0.015625,0.0577266700565815,0.0,0.0001119857224693,4.5708905406540554e-10,0.1,2
20,3,5.651910781860352,138032944.0,0.0,9766265.0,0.0,0.0197921600192785,0.0,0.000105105471448,4.183011559327611e-11,0.1,2
20,4,5.651910781860352,175423608.0,64.0,16521974.0,0.0,-0.0031897039152681,0.0,0.0001031506762956,1.6067190544923115e-10,0.1,2
20,5,5.651910781860352,289981360.0,256.0,16424945.0,0.0,0.1097278147935867,0.0,0.0002495221415301,3.282426885232041e-10,0.1,2
21,0,5.442666053771973,5558912000.0,0.0,584415040.0,0.0,0.0392778255045414,0.0,0.0039160436717793,5.422799943599144e-10,0.1,2
21,1,5.442666053771973,227374496.0,0.0,3170401.25,0.0,0.3194113075733185,0.0,0.0002957920223707,3.2791795962180207e-10,0.1,2
21,2,5.442666053771973,101839468.0,16.0,2880616.0,0.0,0.0570981800556182,0.0,0.0001152270597231,6.12952039391722e-10,0.1,2
21,3,5.442666053771973,141848736.0,0.0,10055416.0,0.0,0.0197289232164621,0.0,0.0001084998693841,9.354532391503859e-11,0.1,2
21,4,5.442666053771973,180293216.0,0.0,16992824.0,0.0,-0.0032316392753273,0.0,0.0001048293452186,1.3615747017866747e-10,0.1,2
21,5,5.442666053771973,299558752.0,0.0,16961424.0,0.0,0.1100344881415367,0.0,0.0002781594666885,7.639765688055321e-10,0.1,2
22,0,5.619499683380127,4761340928.0,0.0,477681088.0,0.0,0.0460997968912124,0.0,0.0039047409081831,2.329575481100515e-09,0.1,2
22,1,5.619499683380127,236127456.0,0.0,3353170.0,0.0,0.3208259344100952,0.0,0.0003018082206835,5.384953535742337e-12,0.1,2
22,2,5.619499683380127,104546512.0,0.0,2961048.0,0.0,0.0581026971340179,0.0,0.0001169416500488,6.650217950498037e-10,0.1,2
22,3,5.619499683380127,145318816.0,0.0,10284660.0,0.0,0.0197782516479492,0.0,0.0001095871266443,3.382332097384976e-11,0.1,2
22,4,5.619499683380127,184767184.0,0.0,17426766.0,0.0,-0.003273103153333,0.0,0.0001059936039382,1.6767151175099867e-10,0.1,2
22,5,5.619499683380127,308843328.0,0.0,17360104.0,0.0,0.111876480281353,0.0,0.0003178961051162,2.627845197312813e-10,0.1,2
23,0,5.388555526733398,6235235328.0,0.0,688977088.0,0.0,0.0326412320137023,0.0,0.0038787856465205,2.5729850899755763e-09,0.1,2
23,1,5.388555526733398,238686816.0,0.0,3267727.25,0.0,0.3186249434947967,0.0,0.000324909313349,7.136128379329392e-12,0.1,2
23,2,5.388555526733398,106763904.0,0.0,3025820.25,0.0,0.0572186224162578,0.0,0.0001207175409945,8.190613584695033e-10,0.1,2
23,3,5.388555526733398,148592312.0,64.0,10524841.0,0.0,0.0200349036604166,0.0,0.0001091304256988,9.644154250408992e-11,0.1,2
23,4,5.388555526733398,188484384.0,0.0,17832346.0,0.0,-0.0032965063583105,0.0,0.0001073103121598,1.3236901636875878e-10,0.1,2
23,5,5.388555526733398,318751920.0,256.0,17854556.0,0.0,0.1154243424534797,0.0,0.0003513963893055,8.708798151694665e-10,0.1,2
24,0,5.241476058959961,6782610176.0,65536.0,749705920.0,0.0,0.0326043628156185,0.0,0.0038830484263598,1.90269478319606e-09,0.1,2
24,1,5.241476058959961,243593624.0,64.0,3313846.5,0.0,0.3181981146335602,0.0,0.0003296608047094,5.562186881361757e-12,0.1,2
24,2,5.241476058959961,109078704.0,0.0,3103906.25,0.0,0.0554133355617523,0.0,0.000121450266306,8.182390468458532e-10,0.1,2
24,3,5.241476058959961,151949128.0,64.0,10773500.0,0.0,0.01988429389894,0.0,0.0001104566945286,7.783012991808667e-11,0.1,2
24,4,5.241476058959961,192144736.0,0.0,18231180.0,0.0,-0.0032943494152277,0.0,0.0001083698552974,1.3951914681867131e-10,0.1,2
24,5,5.241476058959961,327788304.0,256.0,18214346.0,0.0,0.1170746758580207,0.0,0.0003795551310759,8.581824703993156e-10,0.1,2
25,0,5.319392681121826,6540087040.0,65536.0,726448768.0,0.0,0.0292066745460033,0.0,0.0039040943374857,7.466876729688441e-10,0.1,2
25,1,5.319392681121826,249218240.0,0.0,3390646.5,0.0,0.3183115422725677,0.0,0.0003436847036937,6.939296297496733e-13,0.1,2
25,2,5.319392681121826,111006592.0,0.0,3142313.5,0.0,0.056562852114439,0.0,0.0001256862524314,1.1180664029801847e-09,0.1,2
